,depth,p_sex,p_age,count,mean,std,min,Q1,median_growth,Q3,max,median_wage,category
1127,32,1,57,5.0,386.0,184.34,250.0,280.0,-3.89,400.0,700.0,300.0,2_depth
1128,32,1,58,4.0,440.0,179.07,250.0,325.0,0.85,540.0,660.0,425.0,2_depth
1129,32,1,59,3.0,390.0,127.67,250.0,335.0,-2.13,460.0,500.0,420.0,2_depth
1130,32,1,60,3.0,416.67,202.07,200.0,325.0,-1.24,525.0,600.0,450.0,2_depth
1131,32,1,61,3.0,233.33,57.74,200.0,200.0,-4.58,250.0,300.0,200.0,2_depth
1132,32,1,62,3.0,185.33,30.75,150.0,175.0,-4.09,203.0,206.0,200.0,2_depth
1133,32,2,20,1.0,210.0,,210.0,210.0,,210.0,210.0,210.0,2_depth
1134,32,2,21,4.0,195.75,40.97,153.0,173.25,-2.38,212.5,250.0,190.0,2_depth
1135,32,2,22,5.0,189.8,68.45,119.0,150.0,0.34,190.0,300.0,190.0,2_depth
1136,32,2,23,7.0,231.71,41.88,170.0,211.0,14.94,245.0,300.0,240.0,2_depth
1137,32,2,24,12.0,218.5,64.99,140.0,165.0,7.86,262.5,330.0,200.0,2_depth
1138,32,2,25,13.0,239.08,56.98,150.0,200.0,13.9,250.0,350.0,250.0,2_depth
1139,32,2,26,19.0,249.74,91.54,140.0,200.0,11.08,285.0,480.0,220.0,2_depth
1140,32,2,27,26.0,246.46,115.28,130.0,164.75,10.06,295.0,600.0,222.5,2_depth
1141,32,2,28,32.0,254.59,98.81,100.0,200.0,7.44,300.0,550.0,235.0,2_depth
1142,32,2,29,26.0,268.46,100.87,80.0,192.5,7.38,313.5,500.0,261.0,2_depth
1143,32,2,30,29.0,268.41,85.91,120.0,230.0,8.62,300.0,450.0,270.0,2_depth
1144,32,2,31,33.0,267.27,96.36,100.0,200.0,6.64,300.0,570.0,270.0,2_depth
1145,32,2,32,32.0,300.47,89.56,120.0,249.5,6.27,372.5,500.0,300.0,2_depth
1146,32,2,33,35.0,300.43,96.31,130.0,245.0,6.12,372.5,500.0,290.0,2_depth
1147,32,2,34,32.0,323.81,117.05,50.0,250.0,8.01,400.0,600.0,300.0,2_depth
1148,32,2,35,31.0,320.74,121.24,130.0,236.5,4.75,400.0,600.0,300.0,2_depth
1149,32,2,36,27.0,340.63,132.01,150.0,240.0,8.31,420.0,600.0,300.0,2_depth
1150,32,2,37,29.0,329.34,110.52,140.0,250.0,7.18,400.0,570.0,330.0,2_depth
1151,32,2,38,26.0,326.92,161.64,75.0,206.25,6.32,400.0,800.0,310.0,2_depth
1152,32,2,39,26.0,329.65,126.34,130.0,250.0,6.13,397.75,700.0,300.0,2_depth
1153,32,2,40,17.0,365.29,118.8,150.0,290.0,6.35,500.0,600.0,350.0,2_depth
1154,32,2,41,16.0,384.69,139.64,200.0,300.0,4.94,440.0,650.0,342.5,2_depth
1155,32,2,42,16.0,406.12,158.1,200.0,300.0,4.24,462.5,708.0,397.5,2_depth
1156,32,2,43,15.0,444.07,145.48,230.0,360.0,4.86,520.0,708.0,416.0,2_depth
1157,32,2,44,12.0,446.67,168.81,250.0,300.0,4.04,525.0,750.0,425.0,2_depth
1158,32,2,45,10.0,450.3,189.91,240.0,298.25,4.94,540.0,800.0,400.0,2_depth
1159,32,2,46,9.0,384.11,154.52,150.0,250.0,2.88,490.0,640.0,417.0,2_depth
1160,32,2,47,8.0,396.25,113.26,250.0,287.5,3.79,500.0,500.0,435.0,2_depth
1161,32,2,48,6.0,334.17,121.92,150.0,260.0,0.0,398.75,480.0,372.5,2_depth
1162,32,2,49,5.0,392.0,101.83,250.0,350.0,2.26,480.0,500.0,380.0,2_depth
1163,32,2,50,4.0,422.5,153.7,240.0,337.5,2.48,510.0,600.0,425.0,2_depth
1164,32,2,51,5.0,384.0,136.67,250.0,250.0,1.27,490.0,550.0,380.0,2_depth
1165,32,2,52,4.0,495.0,105.36,350.0,462.5,2.17,547.5,600.0,515.0,2_depth
1166,32,2,53,4.0,432.5,168.79,220.0,340.0,1.66,547.5,600.0,455.0,2_depth
1167,32,2,54,5.0,344.0,194.76,150.0,220.0,2.25,400.0,650.0,300.0,2_depth
1168,32,2,55,3.0,536.67,412.35,210.0,305.0,40.0,700.0,1000.0,400.0,2_depth
1169,32,2,56,1.0,200.0,,200.0,200.0,15.47,200.0,200.0,200.0,2_depth
1170,32,2,57,1.0,200.0,,200.0,200.0,10.06,200.0,200.0,200.0,2_depth
1171,32,2,58,1.0,350.0,,350.0,350.0,23.59,350.0,350.0,350.0,2_depth
1172,32,2,59,1.0,300.0,,300.0,300.0,14.87,300.0,300.0,300.0,2_depth
1173,32,2,60,1.0,180.0,,180.0,180.0,3.09,180.0,180.0,180.0,2_depth
1174,32,2,61,1.0,300.0,,300.0,300.0,10.41,300.0,300.0,300.0,2_depth
1175,32,2,62,1.0,400.0,,400.0,400.0,13.04,400.0,400.0,400.0,2_depth
1176,32,2,63,1.0,300.0,,300.0,300.0,8.01,300.0,300.0,300.0,2_depth
1177,33,1,25,1.0,180.0,,180.0,180.0,,180.0,180.0,180.0,2_depth
1178,33,1,28,2.0,282.5,67.18,235.0,258.75,,306.25,330.0,282.5,2_depth
1179,33,1,29,2.0,192.5,81.32,135.0,163.75,,221.25,250.0,192.5,2_depth
1180,33,1,30,2.0,165.0,21.21,150.0,157.5,,172.5,180.0,165.0,2_depth
1181,33,1,31,4.0,305.0,144.05,215.0,230.0,43.33,317.5,520.0,242.5,2_depth
1182,33,1,32,3.0,323.33,212.21,150.0,205.0,3.84,410.0,560.0,260.0,2_depth
1183,33,1,33,3.0,346.67,258.91,150.0,200.0,0.0,445.0,640.0,250.0,2_depth
1184,33,1,34,3.0,486.67,450.04,160.0,230.0,7.42,650.0,1000.0,300.0,2_depth
1185,33,1,35,3.0,356.67,299.39,150.0,185.0,3.86,460.0,700.0,220.0,2_depth
1186,33,1,36,6.0,324.17,195.46,150.0,227.5,6.92,331.25,700.0,262.5,2_depth
1187,33,1,37,9.0,363.0,194.44,187.0,250.0,4.14,300.0,700.0,300.0,2_depth
1188,33,1,38,10.0,404.0,238.29,150.0,235.0,2.19,570.0,800.0,300.0,2_depth
1189,33,1,39,5.0,508.0,336.41,300.0,300.0,10.84,430.0,1100.0,410.0,2_depth
1190,33,1,40,8.0,461.38,308.81,220.0,292.5,7.57,480.0,1166.0,347.5,2_depth
1191,33,1,41,6.0,375.83,131.55,280.0,300.0,0.8,431.25,600.0,300.0,2_depth
1192,33,1,42,4.0,406.25,217.77,145.0,283.75,4.08,537.5,650.0,415.0,2_depth
1193,33,1,43,2.0,340.0,14.14,330.0,335.0,2.74,345.0,350.0,340.0,2_depth
1194,33,1,44,4.0,412.5,172.89,300.0,322.5,2.51,430.0,670.0,340.0,2_depth
1195,33,1,45,3.0,423.33,213.62,300.0,300.0,0.0,485.0,670.0,300.0,2_depth
1196,33,1,46,3.0,326.67,30.55,300.0,310.0,1.47,340.0,360.0,320.0,2_depth
1197,33,1,47,4.0,427.5,83.82,360.0,390.0,10.06,437.5,550.0,400.0,2_depth
1198,33,1,48,3.0,503.33,155.03,350.0,425.0,20.0,580.0,660.0,500.0,2_depth
1199,33,1,49,3.0,500.0,100.0,400.0,450.0,5.92,550.0,600.0,500.0,2_depth
1200,33,1,50,3.0,450.0,217.94,300.0,325.0,5.48,525.0,700.0,350.0,2_depth
1201,33,1,51,4.0,470.0,67.82,400.0,422.5,5.28,512.5,550.0,465.0,2_depth
1202,33,1,52,5.0,325.6,178.34,148.0,230.0,3.66,400.0,600.0,250.0,2_depth
1203,33,1,53,5.0,390.0,178.04,200.0,230.0,0.0,500.0,620.0,400.0,2_depth
1204,33,1,54,3.0,523.33,150.44,350.0,475.0,1.73,610.0,620.0,600.0,2_depth
1205,33,1,55,4.0,475.0,193.65,200.0,425.0,2.41,575.0,650.0,525.0,2_depth
1206,33,1,56,3.0,426.67,205.26,200.0,340.0,3.71,540.0,600.0,480.0,2_depth
1207,33,1,57,4.0,395.75,197.73,166.0,264.25,-4.18,550.0,580.0,418.5,2_depth
1208,33,1,58,4.0,357.75,128.25,250.0,280.75,0.0,397.5,540.0,320.5,2_depth
1209,33,1,59,4.0,305.0,94.69,180.0,262.5,-1.9,362.5,400.0,320.0,2_depth
1210,33,1,60,5.0,288.0,89.27,200.0,200.0,-0.4,350.0,400.0,290.0,2_depth
1211,33,1,61,2.0,275.0,106.07,200.0,237.5,0.0,312.5,350.0,275.0,2_depth
1212,33,1,62,1.0,180.0,,180.0,180.0,-1.49,180.0,180.0,180.0,2_depth
1213,33,1,63,1.0,180.0,,180.0,180.0,-1.31,180.0,180.0,180.0,2_depth
1214,33,1,65,1.0,230.0,,230.0,230.0,,230.0,230.0,230.0,2_depth
1215,33,1,68,1.0,100.0,,100.0,100.0,,100.0,100.0,100.0,2_depth
1216,33,1,71,1.0,200.0,,200.0,200.0,,200.0,200.0,200.0,2_depth
1217,33,2,20,1.0,198.0,,198.0,198.0,,198.0,198.0,198.0,2_depth
1218,33,2,23,2.0,130.0,42.43,100.0,115.0,,145.0,160.0,130.0,2_depth
1219,33,2,24,3.0,112.33,42.15,80.0,88.5,0.0,128.5,160.0,97.0,2_depth
1220,33,2,25,4.0,133.25,51.34,85.0,96.25,45.3,162.0,198.0,125.0,2_depth
1221,33,2,26,2.0,145.0,63.64,100.0,122.5,28.8,167.5,190.0,145.0,2_depth
1222,33,2,27,3.0,116.67,5.77,110.0,115.0,13.76,120.0,120.0,120.0,2_depth
1223,33,2,28,6.0,135.83,15.63,120.0,121.25,10.12,150.0,150.0,137.5,2_depth
1224,33,2,29,6.0,165.0,13.78,150.0,152.5,12.9,177.5,180.0,165.0,2_depth
1225,33,2,30,6.0,169.67,49.08,100.0,152.0,5.96,180.0,250.0,169.0,2_depth
1226,33,2,31,5.0,176.0,48.27,120.0,150.0,5.2,180.0,250.0,180.0,2_depth
1227,33,2,32,5.0,172.0,63.01,80.0,150.0,4.64,200.0,250.0,180.0,2_depth
1228,33,2,33,5.0,199.0,44.22,150.0,180.0,3.71,200.0,270.0,195.0,2_depth
1229,33,2,34,4.0,212.5,62.92,150.0,187.5,4.78,225.0,300.0,200.0,2_depth
1230,33,2,35,5.0,221.0,91.68,120.0,150.0,7.32,300.0,330.0,205.0,2_depth
1231,33,2,36,5.0,208.0,85.85,120.0,150.0,1.54,300.0,300.0,170.0,2_depth
1232,33,2,37,7.0,198.57,60.4,130.0,155.0,8.7,225.0,300.0,200.0,2_depth
1233,33,2,38,7.0,192.14,43.58,150.0,155.0,11.06,225.0,250.0,185.0,2_depth
1234,33,2,39,7.0,179.71,40.26,148.0,150.0,5.31,200.0,250.0,160.0,2_depth
1235,33,2,40,7.0,210.0,62.98,160.0,165.0,4.55,250.0,300.0,180.0,2_depth
1236,33,2,41,7.0,226.71,69.15,180.0,191.0,9.25,225.0,375.0,200.0,2_depth
1237,33,2,42,6.0,244.33,84.57,200.0,202.5,8.7,220.0,416.0,215.0,2_depth
1238,33,2,43,4.0,251.25,105.39,165.0,183.75,4.1,287.5,400.0,220.0,2_depth
1239,33,2,44,6.0,275.83,84.64,165.0,242.5,6.88,325.0,400.0,250.0,2_depth
1240,33,2,45,6.0,286.0,114.37,150.0,229.5,5.45,362.5,450.0,245.0,2_depth
1241,33,2,46,6.0,276.67,117.08,180.0,207.5,4.46,287.5,500.0,240.0,2_depth
1242,33,2,47,5.0,244.0,66.93,170.0,210.0,4.37,250.0,350.0,240.0,2_depth
1243,33,2,48,5.0,207.0,29.07,170.0,200.0,2.1,215.0,250.0,200.0,2_depth
1244,33,2,49,5.0,248.0,90.39,160.0,210.0,2.83,240.0,400.0,230.0,2_depth
1245,33,2,50,3.0,243.33,40.41,200.0,225.0,3.79,265.0,280.0,250.0,2_depth
1246,33,2,51,1.0,200.0,,200.0,200.0,0.0,200.0,200.0,200.0,2_depth
1247,33,2,52,1.0,250.0,,250.0,250.0,2.05,250.0,250.0,250.0,2_depth
1248,33,2,53,1.0,200.0,,200.0,200.0,0.0,200.0,200.0,200.0,2_depth
1249,39,1,23,4.0,135.0,17.32,120.0,127.5,,137.5,160.0,130.0,2_depth
1250,39,1,24,1.0,164.0,,164.0,164.0,2.5,164.0,164.0,164.0,2_depth
1251,39,1,25,3.0,170.0,26.46,150.0,155.0,,180.0,200.0,160.0,2_depth
1252,39,1,26,8.0,227.25,124.34,120.0,155.0,150.0,233.5,500.0,190.0,2_depth
1253,39,1,27,6.0,201.67,68.53,100.0,182.5,-2.5,222.5,310.0,195.0,2_depth
1254,39,1,28,4.0,217.0,24.14,198.0,199.5,11.11,227.5,250.0,210.0,2_depth
1255,39,1,29,7.0,191.86,72.51,100.0,137.5,10.15,245.0,278.0,200.0,2_depth
1256,39,1,30,8.0,205.0,60.71,130.0,147.5,11.96,247.5,290.0,210.0,2_depth
1257,39,1,31,7.0,200.0,72.34,110.0,150.0,9.91,250.0,300.0,190.0,2_depth
1258,39,1,32,14.0,206.71,90.88,100.0,140.0,10.0,250.0,400.0,180.0,2_depth
1259,39,1,33,11.0,255.82,149.52,120.0,145.0,17.36,297.5,620.0,230.0,2_depth
1260,39,1,34,11.0,301.73,244.79,120.0,195.0,14.82,283.5,1000.0,250.0,2_depth
1261,39,1,35,9.0,250.22,90.45,110.0,250.0,6.27,300.0,400.0,250.0,2_depth
1262,39,1,36,6.0,280.17,92.82,120.0,260.0,4.66,315.75,400.0,295.0,2_depth
1263,39,1,37,9.0,332.44,174.82,130.0,250.0,1.0,375.0,700.0,300.0,2_depth
1264,39,1,38,7.0,468.57,254.46,230.0,325.0,11.11,500.0,1000.0,400.0,2_depth
1265,39,1,39,11.0,312.27,109.94,100.0,255.0,7.17,375.0,500.0,300.0,2_depth
1266,39,1,40,14.0,295.21,106.77,125.0,251.25,3.68,337.5,550.0,280.0,2_depth
1267,39,1,41,16.0,336.88,123.27,130.0,275.0,3.79,400.0,500.0,360.0,2_depth
1268,39,1,42,12.0,385.0,191.48,150.0,237.5,6.45,485.0,800.0,350.0,2_depth
1269,39,1,43,10.0,336.3,168.45,118.0,187.5,6.58,417.5,650.0,342.5,2_depth
1270,39,1,44,10.0,324.4,196.83,118.0,157.5,5.26,475.0,700.0,273.0,2_depth
1271,39,1,45,8.0,330.0,172.13,190.0,200.0,6.07,500.0,600.0,225.0,2_depth
1272,39,1,46,9.0,374.44,193.09,200.0,200.0,5.84,500.0,700.0,295.0,2_depth
1273,39,1,47,8.0,370.5,280.07,189.0,200.0,6.43,428.75,840.0,215.0,2_depth
1274,39,1,48,8.0,373.12,227.99,120.0,200.0,7.46,506.25,800.0,320.0,2_depth
1275,39,1,49,9.0,247.78,132.95,100.0,175.0,5.64,240.0,525.0,200.0,2_depth
1276,39,1,50,7.0,237.29,75.99,150.0,200.0,-8.33,250.0,391.0,220.0,2_depth
1277,39,1,51,3.0,276.67,125.03,150.0,215.0,0.0,340.0,400.0,280.0,2_depth
1278,39,1,52,2.0,330.0,169.71,210.0,270.0,-4.35,390.0,450.0,330.0,2_depth
1279,39,1,54,1.0,500.0,,500.0,500.0,20.11,500.0,500.0,500.0,2_depth
1280,39,1,55,1.0,300.0,,300.0,300.0,,300.0,300.0,300.0,2_depth
1281,39,1,56,6.0,281.67,188.19,90.0,137.5,0.0,337.5,600.0,275.0,2_depth
1282,39,1,57,5.0,278.0,194.73,90.0,200.0,0.0,300.0,600.0,200.0,2_depth
1283,39,1,58,6.0,226.67,137.21,120.0,165.0,-9.64,200.0,500.0,190.0,2_depth
1284,39,1,59,5.0,296.0,124.62,170.0,230.0,-1.02,300.0,500.0,280.0,2_depth
1285,39,1,60,5.0,444.0,360.46,100.0,250.0,17.85,600.0,1000.0,270.0,2_depth
1286,39,1,61,7.0,378.57,232.55,150.0,220.0,19.58,500.0,800.0,260.0,2_depth
1287,39,1,62,3.0,350.0,259.81,50.0,275.0,0.0,500.0,500.0,500.0,2_depth
1288,39,1,63,4.0,145.0,52.6,100.0,100.0,8.45,185.0,200.0,140.0,2_depth
1289,39,1,64,2.0,180.0,0.0,180.0,180.0,-1.51,180.0,180.0,180.0,2_depth
1290,39,1,65,1.0,180.0,,180.0,180.0,5.96,180.0,180.0,180.0,2_depth
1291,39,1,68,2.0,190.0,14.14,180.0,185.0,,195.0,200.0,190.0,2_depth
1292,39,1,69,1.0,250.0,,250.0,250.0,,250.0,250.0,250.0,2_depth
1293,39,1,70,1.0,200.0,,200.0,200.0,-20.0,200.0,200.0,200.0,2_depth
1294,39,1,71,1.0,150.0,,150.0,150.0,-22.54,150.0,150.0,150.0,2_depth
1295,39,1,72,1.0,200.0,,200.0,200.0,-7.17,200.0,200.0,200.0,2_depth
1296,39,1,73,1.0,250.0,,250.0,250.0,0.0,250.0,250.0,250.0,2_depth
1297,39,1,74,1.0,200.0,,200.0,200.0,-4.36,200.0,200.0,200.0,2_depth
1298,39,2,20,3.0,118.33,46.46,80.0,92.5,,137.5,170.0,105.0,2_depth
1299,39,2,21,4.0,124.5,34.07,78.0,109.5,,150.0,150.0,135.0,2_depth
1300,39,2,22,9.0,154.22,35.08,80.0,148.0,2.56,170.0,210.0,150.0,2_depth
1301,39,2,23,19.0,162.0,34.27,110.0,135.0,8.63,180.0,250.0,160.0,2_depth
1302,39,2,24,19.0,179.79,52.35,100.0,140.0,13.96,200.0,300.0,190.0,2_depth
1303,39,2,25,22.0,188.14,49.03,100.0,161.75,7.46,209.0,350.0,190.0,2_depth
1304,39,2,26,27.0,177.74,45.34,110.0,142.5,7.21,200.0,300.0,170.0,2_depth
1305,39,2,27,25.0,168.72,53.81,60.0,130.0,3.47,200.0,300.0,170.0,2_depth
1306,39,2,28,24.0,188.79,59.58,100.0,150.0,6.99,220.0,376.0,190.0,2_depth
1307,39,2,29,29.0,184.48,59.86,95.0,135.0,4.31,228.0,300.0,180.0,2_depth
1308,39,2,30,26.0,181.81,55.18,80.0,150.0,4.99,217.5,320.0,172.5,2_depth
1309,39,2,31,30.0,178.6,59.38,50.0,140.0,4.0,215.0,300.0,185.0,2_depth
1310,39,2,32,25.0,205.96,63.58,100.0,160.0,4.26,240.0,375.0,200.0,2_depth
1311,39,2,33,27.0,200.96,63.36,100.0,150.0,5.15,244.0,380.0,200.0,2_depth
1312,39,2,34,20.0,200.3,59.96,138.0,150.0,7.72,242.5,393.0,185.0,2_depth
1313,39,2,35,24.0,183.25,71.73,50.0,150.0,3.51,212.5,335.0,179.0,2_depth
1314,39,2,36,30.0,193.5,57.87,90.0,162.5,4.88,217.5,330.0,180.0,2_depth
1315,39,2,37,27.0,214.26,78.37,85.0,164.0,5.79,250.0,420.0,200.0,2_depth
1316,39,2,38,21.0,195.38,95.7,65.0,150.0,1.39,200.0,500.0,200.0,2_depth
1317,39,2,39,32.0,205.25,85.56,96.0,147.5,4.7,250.0,450.0,200.0,2_depth
1318,39,2,40,28.0,189.86,108.25,80.0,117.5,4.68,227.5,600.0,155.0,2_depth
1319,39,2,41,21.0,186.52,74.17,90.0,140.0,5.58,210.0,375.0,172.0,2_depth
1320,39,2,42,26.0,189.35,92.15,100.0,150.0,9.25,199.5,500.0,165.0,2_depth
1321,39,2,43,30.0,189.0,93.72,100.0,150.0,5.48,200.0,600.0,164.0,2_depth
1322,39,2,44,25.0,203.76,80.04,90.0,150.0,4.56,250.0,400.0,180.0,2_depth
1323,39,2,45,29.0,197.55,76.86,90.0,149.0,4.0,220.0,380.0,198.0,2_depth
1324,39,2,46,21.0,202.52,93.14,100.0,150.0,6.9,250.0,480.0,179.0,2_depth
1325,39,2,47,18.0,212.67,130.86,100.0,142.5,5.41,222.5,620.0,179.5,2_depth
1326,39,2,48,18.0,198.11,76.76,120.0,142.5,5.32,238.75,370.0,172.5,2_depth
1327,39,2,49,14.0,190.43,54.88,90.0,157.0,7.96,207.5,300.0,196.5,2_depth
1328,39,2,50,10.0,193.3,81.01,90.0,142.5,5.11,202.25,380.0,200.0,2_depth
1329,39,2,51,12.0,196.92,80.8,120.0,143.25,1.38,222.5,400.0,185.0,2_depth
1330,39,2,52,10.0,187.9,85.01,80.0,140.0,3.46,230.0,370.0,169.5,2_depth
1331,39,2,53,8.0,198.38,96.5,100.0,141.75,5.74,222.5,400.0,174.0,2_depth
1332,39,2,54,6.0,208.0,100.92,100.0,148.5,4.0,247.5,380.0,180.0,2_depth
1333,39,2,55,3.0,176.67,125.03,90.0,105.0,-0.62,220.0,320.0,120.0,2_depth
1334,39,2,56,4.0,182.5,51.88,150.0,157.5,-6.67,185.0,260.0,160.0,2_depth
1335,39,2,57,4.0,190.75,77.35,120.0,150.0,0.0,212.25,300.0,171.5,2_depth
1336,39,2,58,4.0,287.5,139.37,180.0,187.5,6.41,345.0,480.0,245.0,2_depth
1337,39,2,59,3.0,299.0,158.22,187.0,208.5,10.67,355.0,480.0,230.0,2_depth
1338,39,2,60,1.0,380.0,,380.0,380.0,3.5,380.0,380.0,380.0,2_depth
1339,39,2,61,3.0,218.67,64.07,166.0,183.0,-1.63,245.0,290.0,200.0,2_depth
1340,39,2,62,3.0,198.67,70.89,150.0,158.0,-1.89,223.0,280.0,166.0,2_depth
1341,39,2,63,2.0,175.0,106.07,100.0,137.5,-3.04,212.5,250.0,175.0,2_depth
1342,39,2,64,2.0,225.0,106.07,150.0,187.5,24.64,262.5,300.0,225.0,2_depth
1343,39,2,65,1.0,200.0,,200.0,200.0,0.0,200.0,200.0,200.0,2_depth
1344,39,2,66,1.0,150.0,,150.0,150.0,-5.59,150.0,150.0,150.0,2_depth
1345,39,2,67,1.0,150.0,,150.0,150.0,-4.68,150.0,150.0,150.0,2_depth
1346,39,2,69,1.0,200.0,,200.0,200.0,0.0,200.0,200.0,200.0,2_depth
1347,39,2,70,1.0,200.0,,200.0,200.0,0.0,200.0,200.0,200.0,2_depth
1348,41,1,23,1.0,190.0,,190.0,190.0,,190.0,190.0,190.0,2_depth
1349,41,1,24,7.0,159.86,32.2,117.0,135.0,,182.5,200.0,167.0,2_depth
1350,41,1,25,11.0,171.91,82.65,100.0,119.0,21.19,191.5,380.0,150.0,2_depth
1351,41,1,26,21.0,185.05,55.68,90.0,150.0,24.54,220.0,300.0,180.0,2_depth
1352,41,1,27,18.0,200.5,38.04,143.0,174.0,2.5,220.0,288.0,200.0,2_depth
1353,41,1,28,24.0,220.38,66.26,130.0,180.0,4.56,255.75,350.0,200.0,2_depth
1354,41,1,29,20.0,236.25,47.01,180.0,200.0,6.64,261.25,330.0,222.5,2_depth
1355,41,1,30,16.0,246.69,52.68,180.0,207.5,8.52,276.25,377.0,250.0,2_depth
1356,41,1,31,19.0,253.89,68.98,150.0,205.0,8.22,302.5,380.0,250.0,2_depth
1357,41,1,32,28.0,254.21,58.25,150.0,207.5,6.59,300.0,380.0,250.0,2_depth
1358,41,1,33,32.0,275.62,75.86,140.0,227.5,7.14,330.0,500.0,285.0,2_depth
1359,41,1,34,34.0,277.71,88.39,120.0,222.5,2.87,315.0,570.0,265.0,2_depth
1360,41,1,35,41.0,311.93,76.58,180.0,250.0,5.68,358.0,500.0,300.0,2_depth
1361,41,1,36,39.0,302.31,65.64,180.0,250.0,5.8,350.0,450.0,300.0,2_depth
1362,41,1,37,38.0,306.89,72.6,150.0,270.0,5.37,350.0,450.0,308.0,2_depth
1363,41,1,38,48.0,297.54,89.43,80.0,227.5,5.77,350.0,500.0,300.0,2_depth
1364,41,1,39,45.0,300.82,70.08,160.0,250.0,4.45,350.0,475.0,300.0,2_depth
1365,41,1,40,45.0,328.04,81.61,150.0,280.0,5.26,380.0,550.0,330.0,2_depth
1366,41,1,41,40.0,346.38,87.48,200.0,280.0,6.26,401.25,560.0,350.0,2_depth
1367,41,1,42,33.0,354.88,86.21,170.0,300.0,6.24,400.0,550.0,360.0,2_depth
1368,41,1,43,32.0,370.09,87.72,160.0,315.0,5.44,420.75,550.0,400.0,2_depth
1369,41,1,44,31.0,387.81,91.08,220.0,335.0,5.49,440.0,600.0,380.0,2_depth
1370,41,1,45,32.0,395.28,105.51,230.0,330.0,4.56,450.0,667.0,400.0,2_depth
1371,41,1,46,33.0,409.67,112.36,200.0,350.0,5.35,450.0,750.0,400.0,2_depth
1372,41,1,47,31.0,407.1,119.62,240.0,340.0,4.78,450.0,850.0,400.0,2_depth
1373,41,1,48,29.0,437.59,114.65,250.0,380.0,4.57,480.0,850.0,430.0,2_depth
1374,41,1,49,24.0,416.04,110.66,200.0,350.0,4.75,500.0,650.0,400.0,2_depth
1375,41,1,50,23.0,423.91,82.3,285.0,400.0,3.13,475.0,600.0,420.0,2_depth
1376,41,1,51,24.0,457.08,94.48,240.0,400.0,4.98,502.5,600.0,480.0,2_depth
1377,41,1,52,24.0,425.5,134.93,200.0,337.5,3.66,530.0,650.0,450.0,2_depth
1378,41,1,53,17.0,447.06,131.9,180.0,400.0,4.07,500.0,670.0,460.0,2_depth
1379,41,1,54,18.0,446.94,126.05,250.0,362.5,5.27,515.0,670.0,443.5,2_depth
1380,41,1,55,17.0,423.12,106.18,230.0,350.0,3.96,500.0,550.0,450.0,2_depth
1381,41,1,56,19.0,397.26,120.85,230.0,265.0,3.33,500.0,600.0,400.0,2_depth
1382,41,1,57,16.0,412.62,109.97,250.0,300.0,3.92,500.0,600.0,425.0,2_depth
1383,41,1,58,15.0,427.0,136.76,178.0,330.0,6.28,515.0,650.0,420.0,2_depth
1384,41,1,59,13.0,407.31,163.87,110.0,305.0,0.72,500.0,660.0,450.0,2_depth
1385,41,1,60,8.0,440.0,212.6,120.0,307.5,2.08,562.5,750.0,485.0,2_depth
1386,41,1,61,2.0,465.0,21.21,450.0,457.5,2.42,472.5,480.0,465.0,2_depth
1387,41,1,63,1.0,60.0,,60.0,60.0,,60.0,60.0,60.0,2_depth
1388,41,1,66,1.0,100.0,,100.0,100.0,,100.0,100.0,100.0,2_depth
1389,41,1,68,2.0,140.0,84.85,80.0,110.0,,170.0,200.0,140.0,2_depth
1390,41,1,69,1.0,115.0,,115.0,115.0,,115.0,115.0,115.0,2_depth
1391,41,2,21,1.0,200.0,,200.0,200.0,,200.0,200.0,200.0,2_depth
1392,41,2,22,2.0,195.0,77.78,140.0,167.5,25.0,222.5,250.0,195.0,2_depth
1393,41,2,23,3.0,210.0,36.06,180.0,190.0,20.19,225.0,250.0,200.0,2_depth
1394,41,2,24,3.0,235.0,60.62,200.0,200.0,52.5,252.5,305.0,200.0,2_depth
1395,41,2,25,7.0,183.57,44.04,120.0,152.5,8.4,205.0,250.0,200.0,2_depth
1396,41,2,26,6.0,196.33,44.91,130.0,175.0,9.68,222.5,258.0,195.0,2_depth
1397,41,2,27,4.0,228.25,52.72,173.0,208.25,10.96,240.0,300.0,220.0,2_depth
1398,41,2,28,5.0,246.0,44.07,175.0,240.0,5.76,280.0,285.0,250.0,2_depth
1399,41,2,29,2.0,257.5,81.32,200.0,228.75,-6.56,286.25,315.0,257.5,2_depth
1400,41,2,30,2.0,225.0,7.07,220.0,222.5,,227.5,230.0,225.0,2_depth
1401,41,2,31,3.0,250.0,45.83,210.0,225.0,20.36,270.0,300.0,240.0,2_depth
1402,41,2,32,3.0,196.67,15.28,180.0,190.0,-4.76,205.0,210.0,200.0,2_depth
1403,41,2,33,4.0,180.0,94.16,40.0,167.5,0.0,232.5,240.0,220.0,2_depth
1404,41,2,34,4.0,209.0,54.07,136.0,184.0,3.25,250.0,250.0,225.0,2_depth
1405,41,2,35,6.0,239.33,54.78,155.0,207.75,7.26,277.5,300.0,250.5,2_depth
1406,41,2,36,5.0,277.0,138.66,137.0,190.0,4.1,280.0,500.0,278.0,2_depth
1407,41,2,37,4.0,238.75,67.59,152.0,203.0,4.33,285.75,303.0,250.0,2_depth
1408,41,2,38,6.0,247.33,69.71,147.0,196.75,3.95,297.5,300.0,283.5,2_depth
