,depth,depth2,p_sex,p_sex2,p_age_range,median_growth,median_wage,count2
0,41.0,41,2.0,2,55~59,10.1,160.8,6.0
0,41.0,41,2.0,2,60~64,,224.0,1.0
0,,41,,2,65~69,,,0.0
0,,41,,2,70~74,,,0.0
0,,41,,2,75~79,,,0.0
0,,41,,2,80~84,,,0.0
0,,41,,2,85~89,,,0.0
0,,41,,2,90~94,,,0.0
0,,41,,2,95~99,,,0.0
0,42.0,42,1.0,1,20~24,25.33,154.75,5.0
0,42.0,42,1.0,1,25~29,8.74,223.3,22.0
0,42.0,42,1.0,1,30~34,-2.7,306.3,29.0
0,42.0,42,1.0,1,35~39,3.75,313.1,50.0
0,42.0,42,1.0,1,40~44,7.22,327.0,47.0
0,42.0,42,1.0,1,45~49,3.65,358.9,47.0
0,42.0,42,1.0,1,50~54,0.47,259.2,46.0
0,42.0,42,1.0,1,55~59,-3.62,227.8,63.0
0,42.0,42,1.0,1,60~64,-3.78,177.3,53.0
0,42.0,42,1.0,1,65~69,-2.51,142.9,65.0
0,42.0,42,1.0,1,70~74,-4.1,93.2,47.0
0,42.0,42,1.0,1,75~79,1.11,66.7,20.0
0,42.0,42,1.0,1,80~84,-0.04,63.5,3.0
0,,42,,1,85~89,,,0.0
0,,42,,1,90~94,,,0.0
0,,42,,1,95~99,,,0.0
0,42.0,42,2.0,2,20~24,9.21,152.3,82.0
0,42.0,42,2.0,2,25~29,12.38,195.0,115.0
0,42.0,42,2.0,2,30~34,1.86,222.2,137.0
0,42.0,42,2.0,2,35~39,1.72,194.9,135.0
0,42.0,42,2.0,2,40~44,1.33,182.0,186.0
0,42.0,42,2.0,2,45~49,1.62,180.7,226.0
0,42.0,42,2.0,2,50~54,2.56,180.0,281.0
0,42.0,42,2.0,2,55~59,2.1,173.4,341.0
0,42.0,42,2.0,2,60~64,3.51,166.5,311.0
0,42.0,42,2.0,2,65~69,1.59,150.4,164.0
0,42.0,42,2.0,2,70~74,0.51,123.7,61.0
0,42.0,42,2.0,2,75~79,-3.66,74.9,24.0
0,,42,,2,80~84,,,0.0
0,,42,,2,85~89,,,0.0
0,,42,,2,90~94,,,0.0
0,,42,,2,95~99,,,0.0
0,43.0,43,1.0,1,20~24,-20.08,127.7,22.0
0,43.0,43,1.0,1,25~29,8.5,202.6,45.0
0,43.0,43,1.0,1,30~34,9.1,287.9,54.0
0,43.0,43,1.0,1,35~39,6.61,378.1,45.0
0,43.0,43,1.0,1,40~44,0.65,324.8,68.0
0,43.0,43,1.0,1,45~49,-0.62,300.7,74.0
0,43.0,43,1.0,1,50~54,2.89,319.8,60.0
0,43.0,43,1.0,1,55~59,0.33,301.1,45.0
0,43.0,43,1.0,1,60~64,-2.01,246.9,36.0
0,43.0,43,1.0,1,65~69,-4.24,192.6,28.0
0,43.0,43,1.0,1,70~74,-31.17,249.0,7.0
0,43.0,43,1.0,1,75~79,-31.01,41.25,3.0
0,,43,,1,80~84,,,0.0
0,,43,,1,85~89,,,0.0
0,,43,,1,90~94,,,0.0
0,,43,,1,95~99,,,0.0
0,43.0,43,2.0,2,20~24,11.45,147.38,12.0
0,43.0,43,2.0,2,25~29,11.25,266.5,29.0
0,43.0,43,2.0,2,30~34,4.12,284.4,30.0
0,43.0,43,2.0,2,35~39,7.8,262.1,22.0
0,43.0,43,2.0,2,40~44,-2.96,187.9,14.0
0,43.0,43,2.0,2,45~49,13.52,248.8,23.0
0,43.0,43,2.0,2,50~54,-10.26,204.4,32.0
0,43.0,43,2.0,2,55~59,-4.27,211.8,43.0
0,43.0,43,2.0,2,60~64,-3.91,379.4,21.0
0,43.0,43,2.0,2,65~69,4.63,249.4,20.0
0,43.0,43,2.0,2,70~74,5.13,299.38,6.0
0,43.0,43,2.0,2,75~79,-2.12,219.67,3.0
0,,43,,2,80~84,,,0.0
0,,43,,2,85~89,,,0.0
0,,43,,2,90~94,,,0.0
0,,43,,2,95~99,,,0.0
0,44.0,44,1.0,1,20~24,10.0,165.6,90.0
0,44.0,44,1.0,1,25~29,9.19,236.0,171.0
0,44.0,44,1.0,1,30~34,4.72,268.3,169.0
0,44.0,44,1.0,1,35~39,4.82,338.4,232.0
0,44.0,44,1.0,1,40~44,3.61,345.9,232.0
0,44.0,44,1.0,1,45~49,2.16,359.7,213.0
0,44.0,44,1.0,1,50~54,0.42,361.7,151.0
0,44.0,44,1.0,1,55~59,-3.44,343.9,124.0
0,44.0,44,1.0,1,60~64,-0.83,300.8,105.0
0,44.0,44,1.0,1,65~69,-1.04,268.8,41.0
0,44.0,44,1.0,1,70~74,-0.48,207.4,27.0
0,44.0,44,1.0,1,75~79,5.36,322.9,6.0
0,,44,,1,80~84,,,0.0
0,,44,,1,85~89,,,0.0
0,,44,,1,90~94,,,0.0
0,,44,,1,95~99,,,0.0
0,44.0,44,2.0,2,20~24,3.59,170.2,83.0
0,44.0,44,2.0,2,25~29,7.78,185.4,116.0
0,44.0,44,2.0,2,30~34,1.57,181.3,102.0
0,44.0,44,2.0,2,35~39,1.41,189.8,174.0
0,44.0,44,2.0,2,40~44,0.69,183.5,371.0
0,44.0,44,2.0,2,45~49,1.74,182.4,550.0
0,44.0,44,2.0,2,50~54,2.69,190.0,721.0
0,44.0,44,2.0,2,55~59,3.33,199.6,639.0
0,44.0,44,2.0,2,60~64,0.41,174.6,413.0
0,44.0,44,2.0,2,65~69,-1.32,164.6,148.0
0,44.0,44,2.0,2,70~74,0.41,148.2,63.0
0,44.0,44,2.0,2,75~79,1.17,131.7,23.0
0,44.0,44,2.0,2,80~84,-1.06,65.5,2.0
0,,44,,2,85~89,,,0.0
0,,44,,2,90~94,,,0.0
0,,44,,2,95~99,,,0.0
0,51.0,51,1.0,1,20~24,-0.9,188.62,11.0
0,51.0,51,1.0,1,25~29,9.93,233.0,125.0
0,51.0,51,1.0,1,30~34,4.97,275.5,222.0
0,51.0,51,1.0,1,35~39,4.53,330.4,311.0
0,51.0,51,1.0,1,40~44,3.17,382.4,342.0
0,51.0,51,1.0,1,45~49,1.65,351.1,280.0
0,51.0,51,1.0,1,50~54,0.51,358.9,222.0
0,51.0,51,1.0,1,55~59,-1.98,321.3,108.0
0,51.0,51,1.0,1,60~64,-0.66,316.9,66.0
0,51.0,51,1.0,1,65~69,1.61,385.9,31.0
0,51.0,51,1.0,1,70~74,-1.26,221.5,26.0
0,51.0,51,1.0,1,75~79,-2.78,153.1,10.0
0,,51,,1,80~84,,,0.0
0,,51,,1,85~89,,,0.0
0,,51,,1,90~94,,,0.0
0,,51,,1,95~99,,,0.0
0,51.0,51,2.0,2,20~24,7.5,175.25,7.0
0,51.0,51,2.0,2,25~29,28.35,189.4,16.0
0,51.0,51,2.0,2,30~34,35.6,309.0,18.0
0,51.0,51,2.0,2,35~39,11.29,233.9,88.0
0,51.0,51,2.0,2,40~44,0.74,230.6,141.0
0,51.0,51,2.0,2,45~49,-0.56,276.0,206.0
0,51.0,51,2.0,2,50~54,-0.36,254.8,162.0
0,51.0,51,2.0,2,55~59,0.15,218.9,113.0
0,51.0,51,2.0,2,60~64,0.51,198.6,71.0
0,51.0,51,2.0,2,65~69,1.09,240.5,29.0
0,51.0,51,2.0,2,70~74,-2.83,158.8,13.0
0,51.0,51,2.0,2,75~79,-14.39,56.0,1.0
0,,51,,2,80~84,,,0.0
0,,51,,2,85~89,,,0.0
0,,51,,2,90~94,,,0.0
0,,51,,2,95~99,,,0.0
0,52.0,52,1.0,1,20~24,7.26,158.1,81.0
0,52.0,52,1.0,1,25~29,4.97,222.1,234.0
0,52.0,52,1.0,1,30~34,3.81,260.1,393.0
0,52.0,52,1.0,1,35~39,5.07,318.6,563.0
0,52.0,52,1.0,1,40~44,3.69,364.6,555.0
0,52.0,52,1.0,1,45~49,3.13,424.9,436.0
0,52.0,52,1.0,1,50~54,-0.16,393.9,459.0
0,52.0,52,1.0,1,55~59,-1.47,344.4,423.0
0,52.0,52,1.0,1,60~64,-0.47,286.0,345.0
0,52.0,52,1.0,1,65~69,1.27,191.0,212.0
0,52.0,52,1.0,1,70~74,0.03,168.0,134.0
0,52.0,52,1.0,1,75~79,-2.25,129.1,52.0
0,52.0,52,1.0,1,80~84,-7.0,165.0,17.0
0,52.0,52,1.0,1,85~89,-5.9,321.0,2.0
0,,52,,1,90~94,,,0.0
0,,52,,1,95~99,,,0.0
0,52.0,52,2.0,2,20~24,1.64,164.2,159.0
0,52.0,52,2.0,2,25~29,2.45,184.3,205.0
0,52.0,52,2.0,2,30~34,1.77,200.3,191.0
0,52.0,52,2.0,2,35~39,3.65,188.6,310.0
0,52.0,52,2.0,2,40~44,2.48,188.8,426.0
0,52.0,52,2.0,2,45~49,2.32,181.5,531.0
0,52.0,52,2.0,2,50~54,2.42,173.4,552.0
0,52.0,52,2.0,2,55~59,2.79,179.6,406.0
0,52.0,52,2.0,2,60~64,0.73,163.6,240.0
0,52.0,52,2.0,2,65~69,0.9,134.9,124.0
0,52.0,52,2.0,2,70~74,0.05,95.6,76.0
0,52.0,52,2.0,2,75~79,-1.02,104.1,43.0
0,52.0,52,2.0,2,80~84,-4.24,63.7,17.0
0,52.0,52,2.0,2,85~89,-21.6,53.0,1.0
0,,52,,2,90~94,,,0.0
0,,52,,2,95~99,,,0.0
0,53.0,53,1.0,1,20~24,-8.11,177.5,28.0
0,53.0,53,1.0,1,25~29,8.37,207.1,79.0
0,53.0,53,1.0,1,30~34,6.34,246.6,69.0
0,53.0,53,1.0,1,35~39,4.07,273.3,78.0
0,53.0,53,1.0,1,40~44,2.89,309.8,57.0
0,53.0,53,1.0,1,45~49,1.86,297.9,48.0
0,53.0,53,1.0,1,50~54,5.22,215.9,30.0
0,53.0,53,1.0,1,55~59,-2.25,182.4,37.0
0,53.0,53,1.0,1,60~64,1.68,142.3,32.0
0,53.0,53,1.0,1,65~69,2.4,133.8,19.0
0,53.0,53,1.0,1,70~74,10.13,125.9,9.0
0,53.0,53,1.0,1,75~79,2.88,206.6,8.0
0,53.0,53,1.0,1,80~84,-4.11,217.0,4.0
0,,53,,1,85~89,,,0.0
0,,53,,1,90~94,,,0.0
0,,53,,1,95~99,,,0.0
0,53.0,53,2.0,2,20~24,8.78,184.3,24.0
0,53.0,53,2.0,2,25~29,5.3,185.8,56.0
0,53.0,53,2.0,2,30~34,8.17,188.2,61.0
0,53.0,53,2.0,2,35~39,3.02,169.2,70.0
0,53.0,53,2.0,2,40~44,4.17,180.5,92.0
0,53.0,53,2.0,2,45~49,3.57,208.2,91.0
0,53.0,53,2.0,2,50~54,3.56,203.3,90.0
0,53.0,53,2.0,2,55~59,3.06,167.6,52.0
0,53.0,53,2.0,2,60~64,0.32,133.4,37.0
0,53.0,53,2.0,2,65~69,-16.64,95.8,34.0
0,53.0,53,2.0,2,70~74,-10.83,69.7,16.0
0,53.0,53,2.0,2,75~79,-11.14,110.5,7.0
0,53.0,53,2.0,2,80~84,,41.5,2.0
0,53.0,53,2.0,2,85~89,-2.56,38.5,2.0
0,,53,,2,90~94,,,0.0
0,,53,,2,95~99,,,0.0
0,61.0,61,1.0,1,20~24,44.83,199.67,6.0
0,61.0,61,1.0,1,25~29,11.31,211.5,16.0
0,61.0,61,1.0,1,30~34,2.8,214.1,29.0
0,61.0,61,1.0,1,35~39,6.14,330.0,50.0
0,61.0,61,1.0,1,40~44,2.78,312.2,106.0
0,61.0,61,1.0,1,45~49,3.65,284.1,141.0
0,61.0,61,1.0,1,50~54,0.59,283.8,255.0
0,61.0,61,1.0,1,55~59,1.0,261.1,342.0
0,61.0,61,1.0,1,60~64,-1.5,202.4,467.0
0,61.0,61,1.0,1,65~69,-0.7,153.1,592.0
0,61.0,61,1.0,1,70~74,0.86,113.5,502.0
0,61.0,61,1.0,1,75~79,-1.81,82.4,336.0
0,61.0,61,1.0,1,80~84,-1.84,62.2,128.0
0,61.0,61,1.0,1,85~89,-3.41,39.9,23.0
0,,61,,1,90~94,,,0.0
0,,61,,1,95~99,,,0.0
0,,61,,2,20~24,,,0.0
0,,61,,2,25~29,,,0.0
0,61.0,61,2.0,2,30~34,-1.51,112.5,4.0
0,,61,,2,35~39,,,0.0
0,61.0,61,2.0,2,40~44,,274.0,1.0
0,61.0,61,2.0,2,45~49,-8.71,136.5,11.0
0,61.0,61,2.0,2,50~54,7.28,139.6,28.0
0,61.0,61,2.0,2,55~59,0.57,137.8,35.0
0,61.0,61,2.0,2,60~64,-4.26,69.5,67.0
0,61.0,61,2.0,2,65~69,-1.73,66.0,85.0
0,61.0,61,2.0,2,70~74,-1.42,57.6,105.0
0,61.0,61,2.0,2,75~79,-0.77,47.7,98.0
0,61.0,61,2.0,2,80~84,-0.74,41.5,45.0
0,61.0,61,2.0,2,85~89,-1.11,43.0,6.0
0,61.0,61,2.0,2,90~94,,44.0,1.0
0,,61,,2,95~99,,,0.0
0,,62,,1,20~24,,,0.0
0,,62,,1,25~29,,,0.0
0,,62,,1,30~34,,,0.0
0,,62,,1,35~39,,,0.0
0,62.0,62,1.0,1,40~44,,125.0,1.0
0,62.0,62,1.0,1,45~49,4.82,146.25,5.0
0,62.0,62,1.0,1,50~54,6.04,191.1,7.0
0,62.0,62,1.0,1,55~59,3.09,221.2,14.0
0,62.0,62,1.0,1,60~64,6.14,238.3,9.0
0,62.0,62,1.0,1,65~69,-2.42,154.9,9.0
0,62.0,62,1.0,1,70~74,3.42,157.8,7.0
0,62.0,62,1.0,1,75~79,-6.23,204.0,1.0
0,,62,,1,80~84,,,0.0
0,,62,,1,85~89,,,0.0
0,,62,,1,90~94,,,0.0
0,,62,,1,95~99,,,0.0
0,,62,,2,20~24,,,0.0
0,,62,,2,25~29,,,0.0
0,,62,,2,30~34,,,0.0
0,,62,,2,35~39,,,0.0
0,,62,,2,40~44,,,0.0
0,,62,,2,45~49,,,0.0
0,,62,,2,50~54,,,0.0
0,62.0,62,2.0,2,55~59,-7.58,127.33,3.0
0,62.0,62,2.0,2,60~64,-1.3,125.0,1.0
0,62.0,62,2.0,2,65~69,,116.0,1.0
0,62.0,62,2.0,2,70~74,,29.0,1.0
0,,62,,2,75~79,,,0.0
0,,62,,2,80~84,,,0.0
0,,62,,2,85~89,,,0.0
0,,62,,2,90~94,,,0.0
0,,62,,2,95~99,,,0.0
0,63.0,63,1.0,1,20~24,,276.0,1.0
0,63.0,63,1.0,1,25~29,4.5,302.0,3.0
0,63.0,63,1.0,1,30~34,0.2,722.0,5.0
0,63.0,63,1.0,1,35~39,-6.42,827.62,6.0
0,63.0,63,1.0,1,40~44,-4.7,404.9,15.0
0,63.0,63,1.0,1,45~49,2.94,464.7,19.0
0,63.0,63,1.0,1,50~54,3.73,372.4,27.0
0,63.0,63,1.0,1,55~59,7.33,309.7,40.0
0,63.0,63,1.0,1,60~64,1.88,237.8,25.0
0,63.0,63,1.0,1,65~69,1.63,249.9,20.0
0,63.0,63,1.0,1,70~74,6.44,229.38,9.0
0,,63,,1,75~79,,,0.0
0,,63,,1,80~84,,,0.0
0,,63,,1,85~89,,,0.0
0,,63,,1,90~94,,,0.0
0,,63,,1,95~99,,,0.0
0,,63,,2,20~24,,,0.0
0,,63,,2,25~29,,,0.0
0,,63,,2,30~34,,,0.0
0,,63,,2,35~39,,,0.0
0,,63,,2,40~44,,,0.0
0,,63,,2,45~49,,,0.0
0,,63,,2,50~54,,,0.0
0,63.0,63,2.0,2,55~59,,83.0,1.0
0,63.0,63,2.0,2,60~64,19.83,135.75,4.0
0,63.0,63,2.0,2,65~69,-4.18,115.75,4.0
0,63.0,63,2.0,2,70~74,1.38,145.75,4.0
0,63.0,63,2.0,2,75~79,-1.72,111.0,4.0
0,63.0,63,2.0,2,80~84,-1.7,105.0,1.0
0,,63,,2,85~89,,,0.0
0,,63,,2,90~94,,,0.0
0,,63,,2,95~99,,,0.0
0,71.0,71,1.0,1,20~24,13.24,203.83,7.0
0,71.0,71,1.0,1,25~29,1.15,230.9,26.0
0,71.0,71,1.0,1,30~34,4.47,241.6,30.0
0,71.0,71,1.0,1,35~39,6.07,321.2,34.0
0,71.0,71,1.0,1,40~44,-2.91,293.8,34.0
0,71.0,71,1.0,1,45~49,0.94,371.0,46.0
0,71.0,71,1.0,1,50~54,1.82,329.2,57.0
0,71.0,71,1.0,1,55~59,-0.0,235.2,32.0
0,71.0,71,1.0,1,60~64,-0.56,217.9,27.0
0,71.0,71,1.0,1,65~69,-4.05,126.4,21.0
0,71.0,71,1.0,1,70~74,5.36,116.6,8.0
0,71.0,71,1.0,1,75~79,1.97,121.83,4.0
0,,71,,1,80~84,,,0.0
0,,71,,1,85~89,,,0.0
0,,71,,1,90~94,,,0.0
0,,71,,1,95~99,,,0.0
0,71.0,71,2.0,2,20~24,-3.69,205.5,7.0
0,71.0,71,2.0,2,25~29,0.32,244.9,26.0
0,71.0,71,2.0,2,30~34,22.47,197.0,25.0
0,71.0,71,2.0,2,35~39,12.26,142.6,24.0
0,71.0,71,2.0,2,40~44,14.73,143.8,45.0
0,71.0,71,2.0,2,45~49,2.43,160.7,44.0
0,71.0,71,2.0,2,50~54,3.16,169.6,84.0
0,71.0,71,2.0,2,55~59,4.49,177.6,64.0
0,71.0,71,2.0,2,60~64,4.08,148.5,28.0
0,71.0,71,2.0,2,65~69,7.31,156.6,15.0
0,71.0,71,2.0,2,70~74,-7.61,117.7,22.0
0,71.0,71,2.0,2,75~79,-4.08,86.0,13.0
0,71.0,71,2.0,2,80~84,0.46,108.83,5.0
0,,71,,2,85~89,,,0.0
0,,71,,2,90~94,,,0.0
0,,71,,2,95~99,,,0.0
0,72.0,72,1.0,1,20~24,,119.0,1.0
0,72.0,72,1.0,1,25~29,4.58,173.5,4.0
0,72.0,72,1.0,1,30~34,89.71,113.25,5.0
0,72.0,72,1.0,1,35~39,11.9,268.4,13.0
0,72.0,72,1.0,1,40~44,1.13,270.9,30.0
0,72.0,72,1.0,1,45~49,4.17,283.2,57.0
0,72.0,72,1.0,1,50~54,0.65,232.5,89.0
0,72.0,72,1.0,1,55~59,0.34,234.0,78.0
0,72.0,72,1.0,1,60~64,-4.76,198.9,42.0
0,72.0,72,1.0,1,65~69,8.93,197.4,21.0
0,72.0,72,1.0,1,70~74,7.88,170.6,14.0
0,72.0,72,1.0,1,75~79,2.51,164.25,3.0
0,,72,,1,80~84,,,0.0
0,72.0,72,1.0,1,85~89,,132.0,1.0
0,72.0,72,1.0,1,90~94,12.88,149.0,1.0
0,,72,,1,95~99,,,0.0
0,72.0,72,2.0,2,20~24,,162.0,2.0
0,72.0,72,2.0,2,25~29,-3.21,166.33,3.0
0,72.0,72,2.0,2,30~34,-1.72,102.67,8.0
0,72.0,72,2.0,2,35~39,11.63,176.2,27.0
0,72.0,72,2.0,2,40~44,2.19,150.3,44.0
0,72.0,72,2.0,2,45~49,2.6,143.2,108.0
0,72.0,72,2.0,2,50~54,1.55,148.5,205.0
0,72.0,72,2.0,2,55~59,2.95,160.7,182.0
0,72.0,72,2.0,2,60~64,1.56,148.8,111.0
0,72.0,72,2.0,2,65~69,3.28,103.3,41.0
0,72.0,72,2.0,2,70~74,9.27,107.0,6.0
0,72.0,72,2.0,2,75~79,-17.35,20.67,3.0
0,72.0,72,2.0,2,80~84,-30.54,41.67,4.0
0,72.0,72,2.0,2,85~89,-31.15,11.0,1.0
0,,72,,2,90~94,,,0.0
0,,72,,2,95~99,,,0.0
0,73.0,73,1.0,1,20~24,21.58,162.0,6.0
0,73.0,73,1.0,1,25~29,11.53,190.0,8.0
0,73.0,73,1.0,1,30~34,9.7,249.5,13.0
0,73.0,73,1.0,1,35~39,14.95,286.2,22.0
0,73.0,73,1.0,1,40~44,7.95,298.4,35.0
0,73.0,73,1.0,1,45~49,5.95,313.1,52.0
0,73.0,73,1.0,1,50~54,-0.3,277.7,68.0
0,73.0,73,1.0,1,55~59,-0.28,318.1,72.0
0,73.0,73,1.0,1,60~64,3.46,357.3,39.0
0,73.0,73,1.0,1,65~69,0.81,356.9,15.0
0,73.0,73,1.0,1,70~74,-2.87,405.17,4.0
0,,73,,1,75~79,,,0.0
0,,73,,1,80~84,,,0.0
0,,73,,1,85~89,,,0.0
0,,73,,1,90~94,,,0.0
0,,73,,1,95~99,,,0.0
0,,73,,2,20~24,,,0.0
0,,73,,2,25~29,,,0.0
0,73.0,73,2.0,2,30~34,,168.0,2.0
0,,73,,2,35~39,,,0.0
0,73.0,73,2.0,2,40~44,2.83,142.38,6.0
0,73.0,73,2.0,2,45~49,-1.13,162.0,3.0
0,73.0,73,2.0,2,50~54,7.51,161.9,7.0
0,73.0,73,2.0,2,55~59,3.36,166.2,7.0
0,73.0,73,2.0,2,60~64,6.68,218.0,1.0
0,,73,,2,65~69,,,0.0
0,,73,,2,70~74,,,0.0
0,,73,,2,75~79,,,0.0
0,,73,,2,80~84,,,0.0
0,,73,,2,85~89,,,0.0
0,,73,,2,90~94,,,0.0
0,,73,,2,95~99,,,0.0
0,74.0,74,1.0,1,20~24,35.26,232.62,10.0
0,74.0,74,1.0,1,25~29,10.19,252.0,56.0
0,74.0,74,1.0,1,30~34,10.0,301.8,95.0
0,74.0,74,1.0,1,35~39,2.19,323.8,152.0
0,74.0,74,1.0,1,40~44,3.41,322.1,125.0
0,74.0,74,1.0,1,45~49,2.76,336.4,141.0
0,74.0,74,1.0,1,50~54,1.36,319.4,182.0
0,74.0,74,1.0,1,55~59,-0.33,274.2,177.0
0,74.0,74,1.0,1,60~64,-0.96,243.2,84.0
0,74.0,74,1.0,1,65~69,0.36,243.4,33.0
0,74.0,74,1.0,1,70~74,2.32,189.2,7.0
0,74.0,74,1.0,1,75~79,3.76,204.5,2.0
0,,74,,1,80~84,,,0.0
0,,74,,1,85~89,,,0.0
0,,74,,1,90~94,,,0.0
0,,74,,1,95~99,,,0.0
0,74.0,74,2.0,2,20~24,,154.0,2.0
0,74.0,74,2.0,2,25~29,47.34,232.5,2.0
0,74.0,74,2.0,2,30~34,-4.71,160.67,3.0
0,74.0,74,2.0,2,35~39,44.71,194.25,4.0
0,74.0,74,2.0,2,40~44,6.78,136.4,11.0
0,74.0,74,2.0,2,45~49,0.52,170.7,19.0
0,74.0,74,2.0,2,50~54,5.24,155.9,12.0
0,74.0,74,2.0,2,55~59,12.71,164.3,9.0
0,74.0,74,2.0,2,60~64,5.51,179.1,6.0
0,74.0,74,2.0,2,65~69,-7.93,152.5,4.0
0,,74,,2,70~74,,,0.0
0,,74,,2,75~79,,,0.0
0,,74,,2,80~84,,,0.0
0,,74,,2,85~89,,,0.0
0,,74,,2,90~94,,,0.0
0,,74,,2,95~99,,,0.0
0,75.0,75,1.0,1,20~24,14.4,181.4,32.0
0,75.0,75,1.0,1,25~29,12.05,241.2,161.0
0,75.0,75,1.0,1,30~34,7.09,300.0,201.0
0,75.0,75,1.0,1,35~39,4.85,319.9,306.0
0,75.0,75,1.0,1,40~44,3.05,326.5,371.0
0,75.0,75,1.0,1,45~49,2.41,370.1,337.0
0,75.0,75,1.0,1,50~54,1.04,386.6,278.0
0,75.0,75,1.0,1,55~59,-0.52,325.6,173.0
0,75.0,75,1.0,1,60~64,-0.54,253.8,87.0
0,75.0,75,1.0,1,65~69,-0.97,196.0,42.0
0,75.0,75,1.0,1,70~74,-3.0,139.1,24.0
0,75.0,75,1.0,1,75~79,-1.07,80.4,12.0
0,,75,,1,80~84,,,0.0
0,,75,,1,85~89,,,0.0
0,,75,,1,90~94,,,0.0
0,,75,,1,95~99,,,0.0
0,,75,,2,20~24,,,0.0
0,75.0,75,2.0,2,25~29,12.76,232.0,3.0
0,75.0,75,2.0,2,30~34,11.79,196.5,8.0
0,75.0,75,2.0,2,35~39,2.98,233.67,3.0
0,75.0,75,2.0,2,40~44,63.14,162.75,4.0
0,75.0,75,2.0,2,45~49,5.35,159.5,11.0
0,75.0,75,2.0,2,50~54,,166.0,1.0
0,75.0,75,2.0,2,55~59,-3.31,231.75,3.0
0,75.0,75,2.0,2,60~64,-1.19,166.0,3.0
0,75.0,75,2.0,2,65~69,-1.43,237.8,5.0
0,75.0,75,2.0,2,70~74,1.1,257.0,1.0
0,,75,,2,75~79,,,0.0
0,,75,,2,80~84,,,0.0
0,,75,,2,85~89,,,0.0
0,,75,,2,90~94,,,0.0
0,,75,,2,95~99,,,0.0
0,76.0,76,1.0,1,20~24,9.87,195.0,34.0
0,76.0,76,1.0,1,25~29,3.17,228.5,80.0
0,76.0,76,1.0,1,30~34,4.41,295.3,149.0
0,76.0,76,1.0,1,35~39,3.22,327.0,214.0
0,76.0,76,1.0,1,40~44,2.3,334.6,219.0
0,76.0,76,1.0,1,45~49,1.66,353.9,199.0
0,76.0,76,1.0,1,50~54,0.65,358.3,157.0
0,76.0,76,1.0,1,55~59,-0.09,333.6,135.0
0,76.0,76,1.0,1,60~64,-0.53,295.6,82.0
0,76.0,76,1.0,1,65~69,0.59,351.4,21.0
0,76.0,76,1.0,1,70~74,-1.17,109.0,1.0
0,,76,,1,75~79,,,0.0
0,,76,,1,80~84,,,0.0
0,,76,,1,85~89,,,0.0
0,,76,,1,90~94,,,0.0
0,,76,,1,95~99,,,0.0
0,76.0,76,2.0,2,20~24,24.2,210.67,3.0
0,,76,,2,25~29,,,0.0
0,76.0,76,2.0,2,30~34,4.29,213.0,11.0
0,76.0,76,2.0,2,35~39,1.0,205.2,7.0
0,76.0,76,2.0,2,40~44,5.19,141.7,14.0
0,76.0,76,2.0,2,45~49,3.89,152.9,16.0
0,76.0,76,2.0,2,50~54,7.78,164.5,8.0
0,76.0,76,2.0,2,55~59,10.22,251.4,5.0
0,,76,,2,60~64,,,0.0
0,,76,,2,65~69,,,0.0
0,,76,,2,70~74,,,0.0
0,,76,,2,75~79,,,0.0
0,,76,,2,80~84,,,0.0
0,,76,,2,85~89,,,0.0
0,,76,,2,90~94,,,0.0
0,,76,,2,95~99,,,0.0
0,77.0,77,1.0,1,20~24,-1.31,166.6,11.0
0,77.0,77,1.0,1,25~29,7.65,223.1,67.0
0,77.0,77,1.0,1,30~34,2.71,247.6,118.0
0,77.0,77,1.0,1,35~39,3.79,296.3,166.0
0,77.0,77,1.0,1,40~44,3.4,325.5,180.0
0,77.0,77,1.0,1,45~49,1.34,360.2,133.0
0,77.0,77,1.0,1,50~54,1.23,336.4,77.0
0,77.0,77,1.0,1,55~59,-1.22,315.4,41.0
0,77.0,77,1.0,1,60~64,0.1,208.9,17.0
0,77.0,77,1.0,1,65~69,0.37,146.75,5.0
0,,77,,1,70~74,,,0.0
0,,77,,1,75~79,,,0.0
0,,77,,1,80~84,,,0.0
0,,77,,1,85~89,,,0.0
0,,77,,1,90~94,,,0.0
0,,77,,1,95~99,,,0.0
0,77.0,77,2.0,2,20~24,14.28,197.0,4.0
0,77.0,77,2.0,2,25~29,30.42,287.0,3.0
0,77.0,77,2.0,2,30~34,9.0,263.0,2.0
0,77.0,77,2.0,2,35~39,9.54,331.67,3.0
0,77.0,77,2.0,2,40~44,13.82,243.9,6.0
0,77.0,77,2.0,2,45~49,2.12,184.88,6.0
0,,77,,2,50~54,,,0.0
0,,77,,2,55~59,,,0.0
0,,77,,2,60~64,,,0.0
0,,77,,2,65~69,,,0.0
0,,77,,2,70~74,,,0.0
0,,77,,2,75~79,,,0.0
0,,77,,2,80~84,,,0.0
0,,77,,2,85~89,,,0.0
0,,77,,2,90~94,,,0.0
0,,77,,2,95~99,,,0.0
0,78.0,78,1.0,1,20~24,22.27,223.7,8.0
0,78.0,78,1.0,1,25~29,6.78,238.8,31.0
0,78.0,78,1.0,1,30~34,6.42,274.6,113.0
0,78.0,78,1.0,1,35~39,1.04,316.7,205.0
0,78.0,78,1.0,1,40~44,1.96,299.1,341.0
0,78.0,78,1.0,1,45~49,1.13,297.3,408.0
0,78.0,78,1.0,1,50~54,1.2,290.2,479.0
